test_id,layer,requirements,result,classification,duration_ms,name,details
AIPP-M892-018,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,2.5,Expandable Raw is the sole Wall raw surface,"{""sole"":true}"
AIPP-M892-019,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,0.09999999403953552,Quaff power conversion supports Wall units,"{""power"":true}"
AIPP-M892-020,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,0.10000002384185791,Quaff coefficient conversion supports imperial units,"{""coefficient"":true}"
AIPP-M892-021,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,6.200000017881393,Left boundary heat unit change converts displayed value,"{""converted"":true}"
AIPP-M892-022,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4,Right boundary coefficient unit change converts displayed value,"{""converted"":true}"
AIPP-M892-023,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,16.700000017881393,Complete Wall edits survive serialize and reopen,"{""roundTrip"":true}"
AIPP-M892-024,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,23.5,All boundary subtypes survive serialization,"{""types"":5}"
AIPP-M892-025,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,13.300000011920929,Converted heat rate survives reopen,"{""value"":""341.2141633 BTU/h""}"
AIPP-M892-026,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,9.400000005960464,Converted coefficient survives reopen,"{""value"":""8.80550919 BTU/(hr ft^2 F)""}"
AIPP-M892-027,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,5.5,Untouched quantity precision survives reopen,"{""precision"":true}"
AIPP-M892-028,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.9000000059604645,Unknown nested Wall extensions survive reopen,"{""extensions"":true}"
AIPP-M892-029,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,9,Multiple Walls remain independent after reopen,"{""independent"":true}"
AIPP-M892-030,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,1.9000000059604645,Composite Wall references survive reopen,"{""chain"":[1,2]}"
AIPP-M892-031,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4,Reverted Wall edits are not serialized,"{""notPersisted"":true}"
AIPP-M892-032,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,3,Discarded unapplied Wall edits are not serialized,"{""discarded"":true}"
AIPP-M892-033,browser,TST-001|TST-003|TST-007|BLD-012,PASS,PASS_EXACT,4.700000017881393,Cancelled save is atomic for Wall document state,"{""cancelled"":true,""atomic"":true}"
AIPP-M810-001,browser,TST-001|TST-007,PASS,PASS_EXACT,7.600000023841858,Phase 0.5B presentation selector is mounted for direct review,"{""mounted"":true,""value"":""phase05b"",""temporaryHost"":true}"
AIPP-M810-002,browser,BLD-012|TST-001,PASS,PASS_EXACT,20.399999976158142,Presentation switching preserves native deck and topology selection,"{""nativeUnchanged"":true,""selectionPreserved"":true}"
AIPP-M810-003,browser,TST-001|TST-004,PASS,PASS_EXACT,0.29999998211860657,Phase 0.5B graph excludes Chamber-owned Pyro and Filter nodes,"{""nodeKinds"":[""chamber""]}"
AIPP-M810-004,browser,TST-001|TST-007,PASS,PASS_EXACT,0.29999998211860657,Proposed topology nodes use Cytoscape-native SVG background metadata,"{""svgNodes"":4,""pyros"":1,""filters"":1}"
AIPP-M810-005,browser,TST-001|TST-007,PASS,PASS_EXACT,0.10000002384185791,Interactive Chamber hover card is registered once,"{""registered"":true}"
AIPP-M810-006,browser,TST-001|TST-004,PASS,PASS_EXACT,0,Option B presentation preserves Pyro and Filter ownership outside graph,"{""graphNodes"":1,""ownedPyros"":2,""ownedFilters"":1,""nativeUnchanged"":true}"
AIPP-M810-007,browser,TST-001|TST-007,PASS,PASS_EXACT,98.69999998807907,Custom Cytoscape SVG images decode as standalone namespaced SVG,"{""loaded"":4,""namespaced"":true}"
AIPP-M810-008,browser,TST-001|TST-007|TST-009,PASS,PASS_EXACT,0.09999999403953552,Topology uses Cytoscape default wheel sensitivity,"{""wheelSensitivity"":""cytoscape-default"",""zoom"":0.7494322482967449}"
AIPP-M810-009,browser,TST-001|TST-007,PASS,PASS_EXACT,0,Chamber badges show icon and quantity without Pyro or Filter words,"{""pyroQuantity"":2,""filterQuantity"":1,""wordsRemoved"":true}"
AIPP-M810-010,browser,TST-001|TST-007,PASS,PASS_EXACT,0.09999999403953552,Zero-count Chamber badges are omitted,"{""zeroBadgesOmitted"":true}"
AIPP-M810-011,browser,TST-001|TST-007|BLD-012,PASS,PASS_EXACT,0,General topology hover-card service is registered,"{""registered"":true}"
AIPP-M810-012,browser,TST-001|TST-007|BLD-012,PASS,PASS_EXACT,0.5999999940395355,Orifice hover summary resolves endpoints and flow properties,"{""orificeSummary"":true}"
AIPP-M810-013,browser,TST-001|TST-007|BLD-012,PASS,PASS_EXACT,0.4000000059604645,Wall hover summary resolves chamber and terminal boundaries,"{""wallSummary"":true}"
AIPP-M810-014,browser,TST-001|TST-007|BLD-012,PASS,PASS_EXACT,0.5,Topology hover summaries do not mutate native document,"{""nativeUnchanged"":true}"
AIPP-M810-CLOSE-001,browser,TST-001|TST-007|TST-009|BLD-012,PASS,PASS_EXACT,0.09999999403953552,One reusable hover-card DOM instance is enforced,"{""bound"":true,""visible"":false,""currentKind"":"""",""cardCount"":0,""openCount"":0,""closeCount"":0}"
AIPP-M810-CLOSE-002,browser,TST-001|TST-007|TST-009|BLD-012,PASS,PASS_EXACT,1,Long Chamber content and many Pyros render without native mutation,"{""pyros"":8,""unchanged"":true}"
AIPP-M810-CLOSE-003,browser,TST-001|TST-007|TST-009|BLD-012,PASS,PASS_EXACT,2.9000000059604645,Constant and tabular Orifice summaries are compact,"{""constant"":true,""tablePoints"":3}"
AIPP-M810-CLOSE-004,browser,TST-001|TST-007|TST-009|BLD-012,PASS,PASS_EXACT,2.0999999940395355,All supported Wall boundary summaries resolve,"{""boundaryTypes"":5}"
AIPP-M810-CLOSE-005,browser,TST-001|TST-007|TST-009|BLD-012,PASS,PASS_EXACT,0.09999999403953552,Presentation switch closes the reusable hover card,"{""closed"":true}"
AIPP-M810-CLOSE-006,browser,TST-001|TST-007|TST-009|BLD-012,PASS,PASS_EXACT,0.5999999940395355,Document replacement closes stale hover content,"{""closed"":true}"
AIPP-M810-CLOSE-007,browser,TST-001|TST-007|TST-009|BLD-012,PASS,PASS_EXACT,1.5,Hover summary generation preserves serialization revision and dirty state,"{""serialization"":true,""revision"":true,""dirty"":true}"
AIPP-M810-CLOSE-008,browser,TST-001|TST-007|TST-009|BLD-012,PASS,PASS_EXACT,0.09999999403953552,Hover service exposes deterministic lifecycle diagnostics,"{""bound"":true,""visible"":false,""currentKind"":"""",""cardCount"":0,""openCount"":0,""closeCount"":0}"
AIPP-P1-001,browser,ARC-010,PASS,PASS_EXACT,0,Piston collection model is registered,"{""registered"":true}"
AIPP-P1-002,browser,TST-001,PASS,PASS_EXACT,0.20000001788139343,Missing piston collection normalizes to empty,"{""count"":0}"
AIPP-P1-003,browser,BLD-012,PASS,PASS_EXACT,0.4000000059604645,Piston unknown fields survive load and serialize,"{""preserved"":true}"
AIPP-P1-004,browser,TST-001,PASS,PASS_EXACT,2.100000023841858,Piston create duplicate move and remove preserve stable editor identities,"{""id"":""piston-editor-000003""}"
AIPP-P1-005,browser,TST-001|TST-003,PASS,PASS_EXACT,0.7999999821186066,Piston reorder remaps modulator and event references,"{""remapped"":true}"
AIPP-P1-006,browser,TST-003,PASS,PASS_EXACT,0.30000001192092896,Referenced piston deletion is blocked,"{""code"":""AIPP_PISTON_IN_USE""}"
AIPP-P1-007,browser,TST-001,PASS,PASS_EXACT,7.800000011920929,Piston mutations mark authoritative deck dirty,"{""dirty"":true}"
AIPP-P21-001,browser,ARC-010|TST-001,PASS,PASS_EXACT,0.19999998807907104,P2.1 piston editor coordinator and view are registered,"{""registered"":true}"
AIPP-P21-002,browser,TST-001,PASS,PASS_EXACT,0.5,Piston graph projection creates inline node and directional links,"{""pistons"":1,""links"":2}"
AIPP-P21-003,browser,TST-001|BLD-012,PASS,PASS_EXACT,0.4000000059604645,Piston graph node retains deterministic native path,"{""path"":""aipp_calculation.assembly.pistons[0]""}"
AIPP-P21-004,browser,TST-001|BLD-012,FAIL,FAIL,0.5,Piston editor loads isolated working copy,"{""error"":""TypeError: Cannot read properties of undefined (reading 'length')"",""stack"":""TypeError: Cannot read properties of undefined (reading 'length')\n    at reset (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2077:337)\n    at Object.load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2078:249)\n    at load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2920:539)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2924:101)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)\n    at async P4.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2997:1112)""}"
AIPP-P21-005,browser,TST-001,FAIL,FAIL,0.30000001192092896,Piston Revert restores complete native working record,"{""error"":""TypeError: Cannot read properties of undefined (reading 'length')"",""stack"":""TypeError: Cannot read properties of undefined (reading 'length')\n    at reset (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2077:337)\n    at Object.load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2078:249)\n    at load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2920:539)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2925:103)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)\n    at async P4.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2997:1112)""}"
AIPP-P21-006,browser,TST-001|BLD-012,FAIL,FAIL,0.29999998211860657,Piston Apply commits one authoritative revision,"{""error"":""TypeError: Cannot read properties of undefined (reading 'length')"",""stack"":""TypeError: Cannot read properties of undefined (reading 'length')\n    at reset (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2077:337)\n    at Object.load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2078:249)\n    at load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2920:539)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2926:107)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)\n    at async P4.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2997:1112)""}"
AIPP-P21-007,browser,TST-001|BLD-012,FAIL,FAIL,0.29999998211860657,Piston Apply preserves unknown fields and untouched precision,"{""error"":""TypeError: Cannot read properties of undefined (reading 'length')"",""stack"":""TypeError: Cannot read properties of undefined (reading 'length')\n    at reset (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2077:337)\n    at Object.load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2078:249)\n    at load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2920:539)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2927:121)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)\n    at async P4.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2997:1112)""}"
AIPP-P21-008,browser,TST-007|TST-009,FAIL,FAIL,0.29999998211860657,Mounted piston shell exposes three columns and raw working copy,"{""error"":""TypeError: Cannot read properties of undefined (reading 'length')"",""stack"":""TypeError: Cannot read properties of undefined (reading 'length')\n    at reset (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2077:337)\n    at Object.load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2078:249)\n    at load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2920:539)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2928:123)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)\n    at async P4.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2997:1112)""}"
AIPP-P21-009,browser,TST-001,FAIL,FAIL,0.30000001192092896,Piston collection actions retain stable editor identities,"{""error"":""TypeError: Cannot read properties of undefined (reading 'length')"",""stack"":""TypeError: Cannot read properties of undefined (reading 'length')\n    at reset (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2077:337)\n    at Object.load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2078:249)\n    at load (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2920:539)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2929:107)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)\n    at async P4.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2997:1112)""}"
AIPP-P22-001,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.30000001192092896,P2.2 editor exposes chamber inventory,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:73)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22-002,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.09999999403953552,Piston chamber endpoints edit in isolated working copy,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:223)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
AIPP-P22-003,browser,TST-001|TST-003|TST-007|BLD-012,FAIL,FAIL,0.20000001788139343,Equal piston endpoints are rejected,"{""error"":""ProtocolError: aipp_calculation.header must be an object"",""stack"":""ProtocolError: aipp_calculation.header must be an object\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:110\n    at Array.forEach (<anonymous>)\n    at validateNative (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1462:73)\n    at makeState (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1468:10)\n    at normalize (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1476:47)\n    at Object.replace (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:1484:70)\n    at fixture (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2933:768)\n    at Object.run (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2934:460)\n    at file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:167\n    at async P4.execute (file:///C:/Users/joseph.newkirk/Downloads/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02_Full_Package/AIPP_Piston_P2_2_Body_Force_BF2_Candidate02/browser_files/dist/bundle.test.html:2996:115)""}"
